2452;"lammas {@fi}";"lammas {@et}";"juh {@hu}";"sheep {@en}";"schaap {@nl}";"Hammel {@de}";"får {@sv}";"sau {@nb}";"sau {@nn}";"får {@da}";"sauðfé {@is}";"avis {@lt}";"aita {@lv}";"dhen {@sq}";"πρόβατο {@el}";"ovis {@la}";"pecora {@it}";"brebis {@fr}";"oveja {@es}";"ovella {@ca}";"ovelha {@pt}";"oaie {@ro}";"owca {@pl}";"ovce {@cs}";"ovce {@sk}";"ovce {@sl}";"ovca {@hr}";"овца {@sr}";"овца {@bg}";"овца {@ru}";"авечак {@be}";"овець {@uk}";"Q2230021"
2453;"saksanhirvinaaras {@fi}";"emahirv {@et}";"szarvastehén {@hu}";"hind {@en}";"hinde {@nl}";"Hindin {@de}";"hind {@sv}";"hind {@nb}";"hind {@nn}";"hind {@da}";"hind {@is}";;;;"ελαφίνα {@el}";"cerva {@la}";"cerva {@it}";"biche {@fr}";"cierva {@es}";"cérvola {@ca}";"corça {@pt}";"ciută {@ro}";"łania {@pl}";"laň {@cs}";"laň {@sk}";"srna {@sl}";"košuta {@hr}";"кошута {@sr}";"сърна {@bg}";"самка олень {@ru}";"самка алень {@be}";"самка олень {@uk}";
2454;"visentti {@fi}";"piison {@et}";"bölény {@hu}";"wisent {@en}";"wisent {@nl}";"Wisent {@de}";"visent {@sv}";"visent {@nb}";"visent {@nn}";"visent {@da}";"vísundur {@is}";"stumbras {@lt}";"sumbrs {@lv}";"buall {@sq}";"βίσονας {@el}";"bison {@la}";"bisonte {@it}";"bison {@fr}";"bisonte {@es}";"bisó {@ca}";"bisonte {@pt}";"zimbru {@ro}";"żubr {@pl}";"zubr {@cs}";"zubor {@sk}";"zober {@sl}";"bizon {@hr}";"бизон {@sr}";"бизон {@bg}";"зубр {@ru}";"зубр {@be}";"зубр {@uk}";"Q51287398"
2455;;;;"lure {@en}";"lokvogel {@nl}";"Falkenluder {@de}";;;;;;;;;;"leura {@la}";;"leurre {@fr}";;;;;;"vábnička {@cs}";;;;;;;;"вабило {@uk}";"Q2451653"
2457;"tyyny {@fi}";"padi {@et}";"párna {@hu}";"cushion {@en}";"helmkussen {@nl}";"Kissen {@de}";"kudde {@sv}";"pute {@nb}";"pute {@nn}";"pude {@da}";"púði {@is}";"pagalvė {@lt}";"spilvens {@lv}";"jastëk {@sq}";"μαξιλάρι {@el}";"pulvinus {@la}";"cuscino {@it}";"coussin {@fr}";"almohadón {@es}";"coixí {@ca}";"almofada {@pt}";"pernă {@ro}";"poduszka {@pl}";"poduška {@cs}";"poduška {@sk}";"vzglavnik {@sl}";"jastuk {@hr}";"јастук {@sr}";"възглавница {@bg}";"подушка {@ru}";"падушка {@be}";"подушка {@uk}";"Q27514798"
2458;"kumottu haaruristi {@fi}";;"villa {@hu}";"pall reversed {@en}";"omgekeerde gaffel {@nl}";"Göpel {@de}";"störtad gaffelkors {@sv}";"nedvendt gaffelkors {@nb}";"nedvend gaffelkross {@nn}";"omvendt gaffelkors {@da}";"gaffalkross á hvolfi {@is}";;"dakša {@lv}";;;"gabalus inverus {@la}";"pergola rovesciata {@it}";"pairle renversé {@fr}";"perla ranversada {@es}";"perla revessada {@ca}";;"furca răsturnată {@ro}";;"krokev převrácená {@cs}";;;"vitlo {@hr}";"витао {@sr}";;"опрокинутый вилообразный крест {@ru}";;"перекинутий вилоподібний хрест {@uk}";"Q24082905"
2459;"granaattiomenapuu {@fi}";"granaadipuu {@et}";"gránátalma fa {@hu}";"pomegranate tree {@en}";"granaatappelboom {@nl}";"Granatapfelbaum {@de}";"granatäppelträd {@sv}";"granatepletre {@nb}";"granatepletre {@nn}";"granatæbletræ {@da}";"granatepli tré {@is}";"granatų medis {@lt}";"granātābolu koks {@lv}";"pemë shegë {@sq}";"ροδιά {@el}";"malogranatum {@la}";"melograno {@it}";"grenadier {@fr}";"punica {@es}";"magraner {@ca}";"romãzeira {@pt}";"rodie {@ro}";"drzewa granatu {@pl}";"marhaník granátový {@cs}";"granátové jablko strom {@sk}";;"nar {@hr}";"нар {@sr}";"нар {@bg}";"гранатовое дерево {@ru}";"гранатавае дрэва {@be}";"гранатове дерево {@uk}";"Q53865015"
2460;"tuntematon tinktuuri {@fi}";"tundmatu tinktuur {@et}";"meghatározhatatlan színek {@hu}";"indeterminable tincture {@en}";"onbekend tinctuur {@nl}";"unbestimmbare Tinktur {@de}";"obestämd tinktur {@sv}";"ubestemmelig tinktur {@nb}";;;;"neapibrėžta spalva {@lt}";"nenoteikta krāsa {@lv}";;"απροσδιόριστο βάμμα {@el}";"tinctura indefinita {@la}";"smalto indeterminabile {@it}";"couleur indéterminable {@fr}";"esmalte indeterminable {@es}";"esmalt indeterminat {@ca}";"esmalte indeterminada {@pt}";;"niedającej tynktura {@pl}";"neurčitelného tinktura {@cs}";"neurčiteľného tinktúra {@sk}";;;;;"неопределимая тинктура {@ru}";;;
2461;"leveä nuolenkärki {@fi}";;"nyílhegy széles {@hu}";"broad arrow {@en}";"brede pijlpunt {@nl}";"breite Pfeilspitze {@de}";"bred pilspets {@sv}";"bred pilspiss {@nb}";;"bred pilespids {@da}";;"plataus ietigalis {@lt}";;;"ευρεία κεφαλή βέλους {@el}";"ferrum sagittae latum {@la}";"punta di freccia ampia {@it}";"large pointe de flèche {@fr}";"punta de flecha ancha {@es}";;;;;;;;;;;;;;"Q56877216"
2462;"kultapisara {@fi}";"kuldne piisk {@et}";;"goutte d'or {@en}";"goud druppel {@nl}";"Goldtropfen {@de}";"gulddroppe {@sv}";"gulldråpe {@nb}";"gulldrope {@nn}";"gulddråbe {@da}";"gylltdropi {@is}";"aukso lašas {@lt}";"zelta piliens {@lv}";;"σταγόνα χρυσού {@el}";"gutta aurea {@la}";"lacrima d'oro {@it}";"goutte d'or {@fr}";"gota de oro {@es}";"gota de or {@ca}";"gota de ouro {@pt}";;"kropla złota {@pl}";"zlatá kapka {@cs}";"zlatá kvapka {@sk}";;"zlatni kap {@hr}";"златни кап {@sr}";;"золотая капля {@ru}";;;
2463;"hopeapisara {@fi}";"hõbedane piisk {@et}";"könny {@hu}";"goutte d'eau {@en}";"zilver druppel {@nl}";"Wassertropfen {@de}";"silverdroppe {@sv}";"sølvdråpe {@nb}";"sølvdrope {@nn}";"sølvdråbe {@da}";"silfraðdropi {@is}";"sidabro lašas {@lt}";"sudraba piliens {@lv}";;"δάκρυ {@el}";"gutta argentea {@la}";"lacrima d'acqua {@it}";"larme {@fr}";"lágrima {@es}";"llàgrima {@ca}";"lágrima {@pt}";"lacrimă {@ro}";"kropla srebrna {@pl}";"stříbrná kapka {@cs}";"strieborná kvapka {@sk}";;"srebrni kap {@hr}";"сребрни кап {@sr}";;"серебряная капля {@ru}";;;
2464;"sininen pisara {@fi}";"sinine piisk {@et}";"könycsepp {@hu}";"goutte des larmes {@en}";"azuur druppel {@nl}";"Träne {@de}";"blå droppe {@sv}";"blå dråpe {@nb}";"blå drope {@nn}";"blå dråbe {@da}";"blátt dropi {@is}";"mėlynas lašas {@lt}";"ūdens piliens {@lv}";;"μπλε σταγόνα {@el}";"gurra caerulea {@la}";"lacrima {@it}";"goutte d'azur {@fr}";"gota de azur {@es}";"gota de atzur {@ca}";;;"kropla niebieska {@pl}";"modrá kapka {@cs}";"modrá kvapka {@sk}";;"plavi kap {@hr}";"плави кап {@sr}";;"лазурное капля {@ru}";;;
2465;"punainen pisara {@fi}";"vere piisk {@et}";;"goutte de sang {@en}";"bloeddruppel {@nl}";"Blutstropfen {@de}";"röd droppe {@sv}";"rødt dråpe {@nb}";"raud drope {@nn}";"rød dråbe {@da}";"rautt dropi {@is}";"raudonas lašas {@lt}";"sarkans piliens {@lv}";;"κόκκινη σταγόνα {@el}";"gutta rubra {@la}";"lacrima di sangue {@it}";"goutte de sang {@fr}";"gota de sangre {@es}";"gota de sang {@ca}";;;"kropla czerwona {@pl}";"červená kapka {@cs}";"červená kvapka {@sk}";;"crveni kap {@hr}";"црвени кап {@sr}";;"красная капля {@ru}";;;
2466;"musta pisara {@fi}";"must piisk {@et}";;"goutte de poix {@en}";"zwart druppel {@nl}";"Teertropfen {@de}";"svart droppe {@sv}";"svart dråpe {@nb}";"svart drope {@nn}";"sort dråbe {@da}";"svart dropi {@is}";"juodas lašas {@lt}";"melns piliens {@lv}";;"μαύρη σταγόνα {@el}";"gutta nigra {@la}";"lacrima di pece {@it}";"goutte de poix {@fr}";"gota de sable {@es}";"gota de pega {@ca}";;;"kropla czarna {@pl}";"černá kapka {@cs}";"čierna kvapka {@sk}";;"crni kap {@hr}";"црни кап {@sr}";;"черная капля {@ru}";;;
2467;"vihreä pisara {@fi}";"roheline piisk {@et}";;"goutte d'huile {@en}";"groen druppel {@nl}";"Öltropfen {@de}";"grön droppe {@sv}";"grønt dråpe {@nb}";"grønt drope {@nn}";"grøn dråbe {@da}";"grænt dropi {@is}";"žalia lašas {@lt}";"zaļa piliens {@lv}";;"πράσινη σταγόνα {@el}";"gutta virida {@la}";"lacrima d'olio {@it}";"goutte d'huile {@fr}";"gota de sinople {@es}";"gota de sinople {@ca}";;;"kropla zielona {@pl}";"zelená kapka {@cs}";"zelená kvapka {@sk}";;"zeleni kap {@hr}";"зелени кап {@sr}";;"зеленая капля {@ru}";;;
2468;"purppura pisara {@fi}";"purpur piisk {@et}";;"goutte de vin {@en}";"purper druppel {@nl}";"Träne aus Purpur {@de}";"purpur droppe {@sv}";"purpur dråpe {@nb}";"purpur drope {@nn}";"purpur dråbe {@da}";"purpuralitt dropi {@is}";"violetinė lašas {@lt}";"purpurs piliens {@lv}";;"μοβ σταγόνα {@el}";"gutta purpurea {@la}";"lacrima di vino {@it}";"goutte de vin {@fr}";"gota púrpura {@es}";;;;"kropla purpurowa {@pl}";"purpurové kapka {@cs}";"purpurovej kvapka {@sk}";;"ljubičasta kap {@hr}";"љубичаста кап {@sr}";;"пурпурная капля {@ru}";;;
2469;"airut {@fi}";"heerold {@et}";"herold {@hu}";"herald {@en}";"heraut {@nl}";"Herold {@de}";"härold {@sv}";"herold {@nb}";"herold {@nn}";"herold {@da}";;"heroldas {@lt}";"herolds {@lv}";"kasnec {@sq}";"κήρηξ {@el}";"heraldus {@la}";"araldo {@it}";"héraut {@fr}";"heraldo {@es}";"faraut {@ca}";"arauto {@pt}";"crainic {@ro}";"herold {@pl}";"herold {@cs}";;"herold {@sl}";"herold {@hr}";"херолд {@sr}";;"герольд {@ru}";"вяшчальнік {@be}";"герольд {@uk}";
2471;"julkinen vaakuna {@fi}";;;"public arms {@en}";;;"offentlig vapen {@sv}";;;;;;;;;"insigne publicum {@la}";"arma ufficiale {@it}";;;;;;;;;;;;;"официальный герб {@ru}";;;
2472;"Andreas {@fi}";"Andreas {@et}";"András apostol {@hu}";"Andrew the apostle {@en}";"Andreas {@nl}";"Andreas {@de}";"Andreas {@sv}";"apostelen Andreas {@nb}";"apostelen Andreas {@nn}";"apostlen Andreas {@da}";"Andrés postuli {@is}";"apaštalas Andriejus {@lt}";"svētais Andrejs {@lv}";"Ndreu {@sq}";"απόστολος Ανδρέας {@el}";"Andreas {@la}";"Andrea apostolo {@it}";"André {@fr}";"Andrés el apóstol {@es}";"Andreu apòstol {@ca}";"santo André {@pt}";"Andrei {@ro}";"Andrzej apostoł {@pl}";"svatý Ondřej {@cs}";"svätý Ondrej {@sk}";"sveti Andrej {@sl}";"sveti Andrija {@hr}";"Андрија Првозвани {@sr}";"Андрей Първозвани {@bg}";"Андрей Первозванный {@ru}";"Андрэй Першазваны {@be}";"Андрій Первозваний {@uk}";"Q58062518"
2473;"Antonios Suuri {@fi}";;"Remete szent Anta {@hu}";"Anthony the Great {@en}";"Antonius van Egypte {@nl}";"Antonius der Große {@de}";"sankt Antonius {@sv}";"Antonius den store {@nb}";"Antonius den store {@nn}";"Antonius den Hellige {@da}";;;"Antonijs Lielais {@lv}";"Andoni i Madh {@sq}";"άγιος Αντώνιος ο Μέγας {@el}";"Antonius abbas {@la}";"Antonio abate {@it}";"Antoine le Grand {@fr}";"san Antonio {@es}";"Antoni Abat {@ca}";"Antão do Deserto {@pt}";"Antonie cel Mare {@ro}";"Antoni Wielki {@pl}";"Antonín Veliký {@cs}";"Anton Veľký {@sk}";"Anton Puščavnik {@sl}";"Antun Pustinjak {@hr}";"Антоније Велики {@sr}";"Антоний Велики {@bg}";"Антоний Великий {@ru}";"Антоній Вялікі {@be}";"святий Антоній {@uk}";"Q58066963"
2474;"numero {@fi}";"number {@et}";"számjegy {@hu}";"digit {@en}";"cijfer {@nl}";"Ziffer {@de}";"siffra {@sv}";"siffer {@nb}";"siffer {@nn}";"ciffer {@da}";"tölustafur {@is}";"skaitmenys {@lt}";"cipars {@lv}";"shifër {@sq}";"ψηφίο {@el}";"nota numeri {@la}";"cifra {@it}";"chiffre {@fr}";"cifra {@es}";"xifra {@ca}";"algarismo {@pt}";"cifră {@ro}";"cyfra {@pl}";"číslice {@cs}";"číslica {@sk}";"številke {@sl}";"znamenka {@hr}";"цифра {@sr}";"цифра {@bg}";"цифра {@ru}";"лічба {@be}";"цифра {@uk}";"Q56693056"
2475;"verijuotikas {@fi}";"kaan {@et}";"pióca {@hu}";"leech {@en}";"bloedzuiger {@nl}";"Blutegel {@de}";"blodigel {@sv}";"blodigle {@nb}";"blodigle {@nn}";"blodigle {@da}";"igla {@is}";"dėlė {@lt}";"dēle {@lv}";"rrodhe {@sq}";"βδέλλα {@el}";"hirudo {@la}";"sanguisuga {@it}";"sangsue {@fr}";"sanguijuela {@es}";"sangonera {@ca}";"sanguessuga {@pt}";"lipitoare {@ro}";"pijawka {@pl}";"pijavice {@cs}";"pijavice {@sk}";"pijavka {@sl}";"pijavica {@hr}";"пијавица {@sr}";"пиявица {@bg}";"пиявка {@ru}";"п'яўка {@be}";"п'явка {@uk}";
2476;"fasaani {@fi}";"faasan {@et}";"fácán {@hu}";"pheasant {@en}";"fazant {@nl}";"Fasan {@de}";"fasan {@sv}";"fasan {@nb}";"fasan {@nn}";"fasan {@da}";"fasani {@is}";"fazanas {@lt}";"fazāns {@lv}";"fazan {@sq}";"φασιανός {@el}";"phasiana {@la}";"fagiano {@it}";"faisan {@fr}";"faisán {@es}";"faisà {@ca}";"faisão {@pt}";"fazan {@ro}";"bażant {@pl}";"bažant {@cs}";"bažant {@sk}";"fazan {@sl}";"fazan {@hr}";"фазан {@sr}";"фазан {@bg}";"фазан {@ru}";"фазан {@be}";"фазан {@uk}";"Q3738338"
2477;"karttapallo {@fi}";"gloobus {@et}";"földgömb {@hu}";"globe {@en}";"aardglobe {@nl}";"Globus {@de}";"jordglob {@sv}";"globus {@nb}";"globus {@nn}";"globus {@da}";"globus {@is}";"gaublys {@lt}";"globuss {@lv}";"hartë bote {@sq}";"υδρόγειος {@el}";"globus {@la}";"globo {@it}";"sphère {@fr}";"globo {@es}";"globus {@ca}";"globo {@pt}";"glob {@ro}";"globus {@pl}";"glóbus {@cs}";"glóbus {@sk}";"globus {@sl}";"globus {@hr}";"глобус {@sr}";"глобус {@bg}";"глобус {@ru}";"глобус {@be}";"глобус {@uk}";"Q55366485"
2478;"tykinputki {@fi}";"suurtükiraud {@et}";"ágyú hordó {@hu}";"cannon dismounted {@en}";"kanonsloop {@nl}";"Kanonenrohr {@de}";"kanonrör {@sv}";;;"løb {@da}";;"vamzdis {@lt}";"stobrs {@lv}";;"βαρέλι κανόνι {@el}";"canon {@la}";;"fût de canon {@fr}";"tubo de cañón {@es}";;;;"lufa {@pl}";"hlaveň {@cs}";"hlaveň {@sk}";;;;;"ствол пушки {@ru}";"ствол гарматы {@be}";"ствол гармати {@uk}";"Q55353471"
2479;"kori {@fi}";"korv {@et}";"kosár {@hu}";"basket {@en}";"mand {@nl}";"Korb {@de}";"korg {@sv}";"kurv {@nb}";"korg {@nn}";"kurv {@da}";"körfu {@is}";"krepšys {@lt}";"grozs {@lv}";"shportë {@sq}";"καλάθι {@el}";"corbis {@la}";"cesto {@it}";"panier {@fr}";"cesta {@es}";"cistella {@ca}";"cesta {@pt}";"coş {@ro}";"kosz {@pl}";"košík {@cs}";"košík {@sk}";"košara {@sl}";"košara {@hr}";"корпа {@sr}";"кошница {@bg}";"корзина {@ru}";"кошык {@be}";"корзина {@uk}";"Q1784238"
2480;"mörssäri {@fi}";"müüser {@et}";"mozsár [tűzfegyver] {@hu}";"mortar {@en}";"mortier {@nl}";"Mörserrohr {@de}";"mörsare {@sv}";;;"mortér {@da}";;"mortyra {@lt}";;;"όλμος {@el}";"mortarium {@la}";"mortaio {@it}";"mortier {@fr}";"mortero [arma] {@es}";"morter {@ca}";"morteiro {@pt}";"mortier {@ro}";"moździerz {@pl}";"hmoždíř {@cs}";"mažiar {@sk}";"možnar {@sl}";;"мерзер {@sr}";"мортира {@bg}";"мортир {@ru}";"мінамёт {@be}";"міномет {@uk}";
2481;"neilikka {@fi}";"aednelk {@et}";"szegfű {@hu}";"carnation {@en}";"anjer {@nl}";"Nelke {@de}";"nejlika {@sv}";"nellik {@nb}";"nellik {@nn}";"nellike {@da}";"nellika {@is}";"gvazdikų {@lt}";"neļķes {@lv}";"karafil {@sq}";"γαριφαλιά {@el}";"dianthus {@la}";"garofano {@it}";"œillet {@fr}";"clavel {@es}";"clavell {@ca}";"craveiro {@pt}";"garoafă {@ro}";"goździk {@pl}";"karafiát {@cs}";"klinček {@sk}";;"karanfil {@hr}";"каранфил {@sr}";"карамфил {@bg}";"гвоздика {@ru}";"гваздзік {@be}";"гвоздика {@uk}";"Q3758401"
2482;"palmunlehvä {@fi}";"palmioks {@et}";"pálmaág {@hu}";"palm branch {@en}";"palmtak {@nl}";"Palmwedel {@de}";"palmkvist {@sv}";"palmegren {@nb}";"palmegrein {@nn}";"palmegren {@da}";"pálmikvistur {@is}";"palmės lapas {@lt}";"palmu lapa {@lv}";"degë palme {@sq}";"κλαδί φοίνικα {@el}";"palmae ramus {@la}";"ramo di palma {@it}";"palme {@fr}";"palma {@es}";"palma {@ca}";"palma {@pt}";"frunze de palmier {@ro}";"palmowych gałęzi {@pl}";"ratolest palmová {@cs}";"ratolesť palmová {@sk}";;"palmina grana {@hr}";"палмина грана {@sr}";;"пальмовая ветвь {@ru}";"пальмавая галіна {@be}";"пальма першості {@uk}";"Q59676043"
2483;"kumottu vesilehti {@fi}";;"tavirózsa-levél {@hu}";"waterlily leaf {@en}";"plompenblad {@nl}";"Seeblatt {@de}";"störtad sjöblad {@sv}";;;"omvendt søblad {@da}";;;"ūdensrožu lapa {@lv}";;"μαξιλάρι κρίνων {@el}";"nymphaeae folium {@la}";"foglia di ninfea {@it}";"feuille de nymphale {@fr}";"hoja de nenúfar {@es}";"fulla de nenúfar {@ca}";"folha de golfão {@pt}";"frunze de nufăr {@ro}";"lilia wodna {@pl}";;;;;;;;;;"Q1549067"
2484;"meri {@fi}";"meri {@et}";"tenger {@hu}";"sea {@en}";"zee {@nl}";"Meer {@de}";"hav {@sv}";"hav {@nb}";"hav {@nn}";"hav {@da}";"haf {@is}";"jūra {@lt}";"jūra {@lv}";"deti {@sq}";"θάλασσα {@el}";"mare {@la}";"mare {@it}";"mer {@fr}";"mar {@es}";"mar {@ca}";"mar {@pt}";"mare {@ro}";"morze {@pl}";"moře {@cs}";"more {@sk}";"morje {@sl}";"more {@hr}";"море {@sr}";"море {@bg}";"море {@ru}";"мора {@be}";"море {@uk}";"Q3846728"
2485;"öljypuun oksa {@fi}";"õlipuu oks {@et}";"olajág {@hu}";"olive branch {@en}";"olijftak {@nl}";"Ölzweig {@de}";"olivkvist {@sv}";"olivengren {@nb}";"olivengrein {@nn}";"olivengren {@da}";"ólífukvistur {@is}";"alyvmedžio šakelė {@lt}";"olīvas zars {@lv}";"degë ulliri {@sq}";"κλαδί ελιάς {@el}";"ramus oleae {@la}";"ramo d'olivo {@it}";"branche d'olivier {@fr}";"rama de olivo {@es}";"branca d'olivera {@ca}";"ramo de oliveira {@pt}";"ramură de măslin {@ro}";"gałąź oliwna {@pl}";"ratolest olivová {@cs}";"ratolesť olivová {@sk}";;"maslinova grana {@hr}";"маслинова гранчица {@sr}";;"оливковая ветвь {@ru}";"аліўкавая галіна {@be}";"оливкова гілка {@uk}";
2486;"hedelmä {@fi}";"vili {@et}";"gyümölcs {@hu}";"fruit {@en}";"vrucht {@nl}";"Frucht {@de}";"frukt {@sv}";"frukt {@nb}";"frukt {@nn}";"frugt {@da}";"ávöxtur {@is}";"vaisius {@lt}";"auglis {@lv}";"fruti {@sq}";"καρπός {@el}";"fructus {@la}";"frutto {@it}";"fruit {@fr}";"fruto {@es}";"fruit {@ca}";"fruto {@pt}";"fruct {@ro}";"owoc {@pl}";"plod {@cs}";"plod {@sk}";"plod {@sl}";"plod {@hr}";"плод {@sr}";"плод {@bg}";"фрукт {@ru}";"садавіна {@be}";"фрукти {@uk}";"Q1030567"
2487;"nokkonen {@fi}";"nõges {@et}";"csalán {@hu}";"nettle {@en}";"netel {@nl}";"Nessel {@de}";"nässla {@sv}";"nesle {@nb}";;"nælde {@da}";"netla {@is}";"dilgėlė {@lt}";"nātre {@lv}";"hithra {@sq}";"τσουκνίδα {@el}";"urtica {@la}";"ortica {@it}";"ortie {@fr}";"ortiga {@es}";"ortiga {@ca}";"ortiga {@pt}";"urzică {@ro}";"pokrzywa {@pl}";"kopřiva {@cs}";"Pŕhľava {@sk}";"kopriva {@sl}";"kopriva {@hr}";"коприва {@sr}";"коприва {@bg}";"крапива {@ru}";"крапіва {@be}";"кропива {@uk}";"Q53865431"
2488;"matelija {@fi}";"roomaja {@et}";"hüllők {@hu}";"reptile {@en}";"reptiel {@nl}";"Reptil {@de}";"kräldjur {@sv}";"krypdyr {@nb}";"krypdyr {@nn}";"krybdyr {@da}";"skriðdýr {@is}";"ropliai {@lt}";"rāpuļi {@lv}";"zvarranikët {@sq}";"ερπετά {@el}";"reptile {@la}";"rettile {@it}";"reptile {@fr}";"reptil {@es}";"rèptil {@ca}";"réptil {@pt}";"reptilă {@ro}";"gad {@pl}";"plazi {@cs}";"plazy {@sk}";"plazilec {@sl}";"gmazovi {@hr}";"гмизавци {@sr}";"влечуго {@bg}";"рептилия {@ru}";"рэптылія {@be}";"рептилія {@uk}";"Q56877482"
2489;"mylly {@fi}";"veski {@et}";"malom {@hu}";"mill {@en}";"molen {@nl}";"Mühle {@de}";"kvarn {@sv}";"mølle {@nb}";"mølle {@nn}";"mølle {@da}";"mylla {@is}";"malūnas {@lt}";"dzirnavas {@lv}";"mulli {@sq}";"μύλος {@el}";"mola {@la}";"mulino {@it}";"moulin {@fr}";"molino {@es}";"molí {@ca}";"moinho {@pt}";"moară {@ro}";"młyn {@pl}";"mlýn {@cs}";"mlyn {@sk}";"mlin {@sl}";"mlin {@hr}";"млин {@sr}";"мелница {@bg}";"мельница {@ru}";"млын {@be}";"млин {@uk}";"Q1958375"
2490;"tammenoksa {@fi}";"tammeoks {@et}";"tölgyág {@hu}";"oak branch {@en}";"eikentak {@nl}";"Eichenlaub {@de}";"ekkvist {@sv}";"eikekvist {@nb}";"eikegrein {@nn}";"eg gren {@da}";"eik kvistur {@is}";;"ozola zars {@lv}";;"κλάδο βελανιδιάς {@el}";"ramus querci {@la}";"ramo di quercia {@it}";"branche de chêne {@fr}";"rama de roble {@es}";"branca de roure {@ca}";"ramo de carvalho {@pt}";"ramură de stejar {@ro}";"gałąź dębu {@pl}";"větev dubová {@cs}";"konár dubová {@sk}";;"hrastova grana {@hr}";"гранчица храст {@sr}";;"дубовая ветвь {@ru}";"дубовая галіна {@be}";"дубова гілка {@uk}";"Q53864896"
2491;"koivunoksa {@fi}";"kase oks {@et}";"nyírfa ág {@hu}";"birch branch {@en}";"berktak {@nl}";"Birkenzweig {@de}";"björkkvist {@sv}";"bjørkgren {@nb}";"bjørkgrein {@nn}";"birk gren {@da}";"birki kvistur {@is}";"beržo šaka {@lt}";"bērzu zars {@lv}";"dega e thupres {@sq}";"κλάδο σημύδα {@el}";"ramus betulae {@la}";"ramo di betulla {@it}";"branche de bouleau {@fr}";"rama de abedul {@es}";"branca de bedoll {@ca}";"ramo de vidoeiro {@pt}";"ramură de mesteacăn {@ro}";"gałąź brzozy {@pl}";"větev březová {@cs}";"konár brezová {@sk}";;"grančica breza {@hr}";"гранчица брезе {@sr}";;"ветка березы {@ru}";"бярозы філіял {@be}";"берези філія {@uk}";
